Under,Ja Morant,130,3.5
Over,Ja Morant,-166,3.5
Over,Ja Morant,122,4.5
Under,Ja Morant,-159,4.5
Over,Ja Morant,125,4.5
Under,Ja Morant,-165,4.5
Over,Jabari Smith Jr,-125,6.5
Under,Jabari Smith Jr,-103,6.5
Over,Jabari Smith Jr,-118,6.5
Under,Jabari Smith Jr,-112,6.5
Under,Jabari Smith Jr,-105,6.5
Over,Jabari Smith Jr,-125,6.5
Over,Jabari Smith Jr,-130,6.5
Under,Jabari Smith Jr,-105,6.5
Over,Jabari Smith Jr,-125,6.5
Under,Jabari Smith Jr,-105,6.5
Over,Jaden McDaniels,103,5.5
Under,Jaden McDaniels,-133,5.5
Over,Jaden McDaniels,102,5.5
Under,Jaden McDaniels,-136,5.5
Under,Jaden McDaniels,-140,5.5
Over,Jaden McDaniels,110,5.5
Over,Jaden McDaniels,105,5.5
Under,Jaden McDaniels,-145,5.5
Over,Jaden McDaniels,-105,5.5
Under,Jaden McDaniels,-125,5.5
Over,Jalen Green,-143,4.5
Under,Jalen Green,110,4.5
Over,Jalen Green,-130,4.5
Under,Jalen Green,-102,4.5
Under,Jalen Green,105,4.5
Over,Jalen Green,-135,4.5
Over,Jalen Green,140,5.5
Under,Jalen Green,-190,5.5
Over,Jalen Green,155,5.5
Under,Jalen Green,-210,5.5
Over,Jamal Murray,-104,3.5
Under,Jamal Murray,-128,3.5
Under,Jamal Murray,-115,3.5
Over,Jamal Murray,-115,3.5
Over,Jamal Murray,-106,3.5
Under,Jamal Murray,-122,3.5
Over,Jamal Murray,-105,3.5
Under,Jamal Murray,-125,3.5
Over,James Harden,-120,5.5
Under,James Harden,-108,5.5
Over,James Harden,-130,5.5
Under,James Harden,-102,5.5
Over,James Harden,-120,5.5
Under,James Harden,-110,5.5
Over,James Harden,-115,5.5
Under,James Harden,-115,5.5
Over,James Harden,-115,5.5
Under,James Harden,-115,5.5
Over,Jaren Jackson Jr,-114,5.5
Under,Jaren Jackson Jr,-114,5.5
Over,Jaren Jackson Jr,-110,5.5
Under,Jaren Jackson Jr,-120,5.5
Over,Jaren Jackson Jr,-118,5.5
Under,Jaren Jackson Jr,-110,5.5
Over,Jaren Jackson Jr,-110,5.5
Under,Jaren Jackson Jr,-118,5.5
Over,Jaren Jackson Jr,-120,5.5
Under,Jaren Jackson Jr,-110,5.5
Over,Jarrett Allen,-108,10.5
Under,Jarrett Allen,-122,10.5
Under,Jarrett Allen,-120,10.5
Over,Jarrett Allen,-110,10.5
Over,Jarrett Allen,-110,10.5
Under,Jarrett Allen,-118,10.5
Over,Jarrett Allen,-105,10.5
Under,Jarrett Allen,-130,10.5
Over,Jarrett Allen,-105,10.5
Under,Jarrett Allen,-125,10.5
Over,Jaylen Brown,-141,5.5
Under,Jaylen Brown,108,5.5
Over,Jaylen Brown,-132,5.5
Under,Jaylen Brown,100,5.5
Under,Jaylen Brown,105,5.5
Over,Jaylen Brown,-135,5.5
Over,Jaylen Brown,-150,5.5
Under,Jaylen Brown,110,5.5
Over,Jaylen Brown,-150,5.5
Under,Jaylen Brown,115,5.5
Over,Jaylen Wells,-110,3.5
Under,Jaylen Wells,-120,3.5
Under,Jaylen Wells,-120,3.5
Over,Jaylen Wells,-110,3.5
Over,Jaylen Wells,-110,3.5
Under,Jaylen Wells,-118,3.5
Over,Jaylen Wells,-115,3.5
Under,Jaylen Wells,-118,3.5
Over,Jayson Tatum,-123,8.5
Under,Jayson Tatum,-105,8.5
Over,Jayson Tatum,-130,8.5
Under,Jayson Tatum,-102,8.5
Under,Jayson Tatum,-105,8.5
Over,Jayson Tatum,-125,8.5
Over,Jayson Tatum,-130,8.5
Under,Jayson Tatum,-105,8.5
Over,Jayson Tatum,-125,8.5
Under,Jayson Tatum,-105,8.5
Over,Josh Green,-101,3.5
Under,Josh Green,-128,3.5
Under,Josh Green,-125,3.5
Over,Josh Green,-105,3.5
Over,Josh Green,100,3.5
Under,Josh Green,-135,3.5
Over,Julius Randle,-120,6.5
Under,Julius Randle,-108,6.5
Over,Julius Randle,-122,6.5
Under,Julius Randle,-108,6.5
Under,Julius Randle,-105,6.5
Over,Julius Randle,-125,6.5
Over,Julius Randle,-120,6.5
Under,Julius Randle,-110,6.5
Over,Julius Randle,-130,6.5
Under,Julius Randle,100,6.5
Over,Kawhi Leonard,112,6.5
Under,Kawhi Leonard,-145,6.5
Over,Kawhi Leonard,-158,5.5
Under,Kawhi Leonard,118,5.5
Under,Kawhi Leonard,-145,6.5
Over,Kawhi Leonard,114,6.5
Over,Kawhi Leonard,110,6.5
Under,Kawhi Leonard,-145,6.5
Over,Kawhi Leonard,110,6.5
Under,Kawhi Leonard,-145,6.5
Over,Keegan Murray,124,6.5
Under,Keegan Murray,-166,6.5
Over,Keegan Murray,120,6.5
Under,Keegan Murray,-154,6.5
Over,Keegan Murray,-133,5.5
Under,Keegan Murray,103,5.5
Over,Keegan Murray,-135,5.5
Under,Keegan Murray,100,5.5
Over,Keegan Murray,-135,5.5
Under,Keegan Murray,105,5.5
Over,Kel'el Ware,-111,7.5
Under,Kel'el Ware,-116,7.5
Over,Kel'el Ware,-104,7.5
Under,Kel'el Ware,-128,7.5
Over,Kel'el Ware,-110,7.5
Under,Kel'el Ware,-120,7.5
Over,Kel'el Ware,-115,7.5
Under,Kel'el Ware,-118,7.5
Over,Kel'el Ware,-118,7.5
Under,Kel'el Ware,-113,7.5
Over,Kel'el Ware,-125,7.5
Under,Kel'el Ware,-105,7.5
Under,Kelly Oubre Jr,-120,4.5
Over,Kelly Oubre Jr,-110,4.5
Over,Kelly Oubre Jr,-119,4.5
Under,Kelly Oubre Jr,-109,4.5
Over,Kelly Oubre Jr,-130,4.5
Under,Kelly Oubre Jr,-105,4.5
Over,Kentavious Caldwell-Pope,-116,2.5
Under,Kentavious Caldwell-Pope,-111,2.5
Over,Kentavious Caldwell-Pope,-115,2.5
Under,Kentavious Caldwell-Pope,-115,2.5
Over,Kentavious Caldwell-Pope,-118,2.5
Under,Kentavious Caldwell-Pope,-115,2.5
Over,Kevin Durant,116,6.5
Under,Kevin Durant,-154,6.5
Under,Kevin Durant,-140,6.5
Over,Kevin Durant,110,6.5
Over,Kevin Durant,113,6.5
Under,Kevin Durant,-147,6.5
Over,Kevin Durant,115,6.5
Under,Kevin Durant,-155,6.5
Over,Kevin Durant,115,6.5
Under,Kevin Durant,-150,6.5
Under,Keyonte George,-130,3.5
Over,Keyonte George,100,3.5
Over,Keyonte George,-130,3.5
Under,Keyonte George,-105,3.5
Over,Keyonte George,-110,3.5
Under,Keyonte George,-118,3.5
Over,Klay Thompson,-130,3.5
Under,Klay Thompson,100,3.5
Over,Klay Thompson,-125,3.5
Under,Klay Thompson,-106,3.5
Under,Klay Thompson,-105,3.5
Over,Klay Thompson,-125,3.5
Over,Klay Thompson,-150,3.5
Under,Klay Thompson,110,3.5
Over,Kris Dunn,120,3.5
Under,Kris Dunn,-156,3.5
Over,Kris Dunn,116,3.5
Under,Kris Dunn,-154,3.5
Under,Kris Dunn,-154,3.5
Over,Kris Dunn,120,3.5
Over,Kris Dunn,120,3.5
Under,Kris Dunn,-160,3.5
Over,LaMelo Ball,-110,5.5
Under,LaMelo Ball,-118,5.5
Over,LaMelo Ball,-110,5.5
Under,LaMelo Ball,-120,5.5
Under,LaMelo Ball,-115,5.5
Over,LaMelo Ball,-115,5.5
Over,LaMelo Ball,-115,5.5
Under,LaMelo Ball,-115,5.5
Over,LaMelo Ball,-115,5.5
Under,LaMelo Ball,-115,5.5
Over,Lauri Markkanen,-148,5.5
Under,Lauri Markkanen,112,5.5
Over,Lauri Markkanen,-135,5.5
Under,Lauri Markkanen,105,5.5
Over,Lauri Markkanen,125,6.5
Under,Lauri Markkanen,-165,6.5
Over,Lauri Markkanen,-141,5.5
Under,Lauri Markkanen,109,5.5
Over,Lauri Markkanen,130,6.5
Under,Lauri Markkanen,-170,6.5
Over,Luka Doncic,-102,8.5
Under,Luka Doncic,-130,8.5
Under,Luka Doncic,-120,8.5
Over,Luka Doncic,-110,8.5
Over,Luka Doncic,-114,8.5
Under,Luka Doncic,-114,8.5
Over,Luka Doncic,-110,8.5
Under,Luka Doncic,-120,8.5
Over,Luka Doncic,-120,8.5
Under,Luka Doncic,-110,8.5
Over,Malik Monk,-120,3.5
Under,Malik Monk,-110,3.5
Over,Malik Monk,-135,3.5
Under,Malik Monk,105,3.5
Over,Malik Monk,-132,3.5
Under,Malik Monk,102,3.5
Over,Malik Monk,-130,3.5
Under,Malik Monk,-105,3.5
Over,Mark Williams,100,11.5
Under,Mark Williams,-130,11.5
Over,Mark Williams,-144,10.5
Under,Mark Williams,108,10.5
Over,Mark Williams,105,11.5
Under,Mark Williams,-135,11.5
Over,Mark Williams,105,11.5
Under,Mark Williams,-140,11.5
Over,Mark Williams,105,11.5
Under,Mark Williams,-135,11.5
Over,Max Strus,-106,4.5
Under,Max Strus,-125,4.5
Under,Max Strus,-125,4.5
Over,Max Strus,-105,4.5
Over,Max Strus,-102,4.5
Under,Max Strus,-127,4.5
Over,Max Strus,100,4.5
Under,Max Strus,-135,4.5
Over,Michael Porter Jr,-108,7.5
Under,Michael Porter Jr,-122,7.5
Over,Michael Porter Jr,100,7.5
Under,Michael Porter Jr,-130,7.5
Over,Michael Porter Jr,-103,7.5
Under,Michael Porter Jr,-125,7.5
Over,Michael Porter Jr,-110,7.5
Under,Michael Porter Jr,-120,7.5
Over,Michael Porter Jr,100,7.5
Under,Michael Porter Jr,-130,7.5
Over,Mike Conley,100,2.5
Under,Mike Conley,-130,2.5
Over,Mike Conley,100,2.5
Under,Mike Conley,-130,2.5
Over,Mike Conley,100,2.5
Under,Mike Conley,-135,2.5
Over,Miles Bridges,100,8.5
Under,Miles Bridges,-130,8.5
Over,Miles Bridges,-130,7.5
Under,Miles Bridges,-102,7.5
Under,Miles Bridges,110,7.5
Over,Miles Bridges,-140,7.5
Over,Miles Bridges,-105,8.5
Under,Miles Bridges,-130,8.5
Over,Miles Bridges,100,8.5
Under,Miles Bridges,-130,8.5
Over,Mouhamed Gueye,-108,3.5
Under,Mouhamed Gueye,-120,3.5
Over,Mouhamed Gueye,-104,3.5
Under,Mouhamed Gueye,-128,3.5
Over,Mouhamed Gueye,-115,3.5
Under,Mouhamed Gueye,-115,3.5
Over,Mouhamed Gueye,100,3.5
Under,Mouhamed Gueye,-130,3.5
Over,Myles Turner,108,6.5
Under,Myles Turner,-144,6.5
Under,Myles Turner,-145,6.5
Over,Myles Turner,114,6.5
Over,Myles Turner,115,6.5
Under,Myles Turner,-149,6.5
Over,Myles Turner,105,6.5
Under,Myles Turner,-140,6.5
Over,Myles Turner,120,6.5
Under,Myles Turner,-160,6.5
Over,Naz Reid,-106,5.5
Under,Naz Reid,-122,5.5
Over,Naz Reid,104,5.5
Under,Naz Reid,-138,5.5
Over,Naz Reid,-110,5.5
Under,Naz Reid,-120,5.5
Over,Naz Reid,-110,5.5
Under,Naz Reid,-120,5.5
Over,Nick Richards,-115,8.5
Under,Nick Richards,-115,8.5
Over,Nick Richards,-116,8.5
Under,Nick Richards,-111,8.5
Over,Nick Richards,-118,8.5
Under,Nick Richards,-110,8.5
Over,Nick Richards,-120,8.5
Under,Nick Richards,-110,8.5
Over,Nikola Jokic,100,13.5
Under,Nikola Jokic,-132,13.5
Under,Nikola Jokic,-135,13.5
Over,Nikola Jokic,105,13.5
Over,Nikola Jokic,107,13.5
Under,Nikola Jokic,-139,13.5
Over,Nikola Jokic,105,13.5
Under,Nikola Jokic,-145,13.5
Over,Nikola Jokic,110,13.5
Under,Nikola Jokic,-145,13.5
Over,Onyeka Okongwu,-122,9.5
Under,Onyeka Okongwu,-106,9.5
Over,Onyeka Okongwu,-114,9.5
Under,Onyeka Okongwu,-114,9.5
Over,Onyeka Okongwu,-110,9.5
Under,Onyeka Okongwu,-120,9.5
Over,Onyeka Okongwu,-118,9.5
Under,Onyeka Okongwu,-110,9.5
Over,Onyeka Okongwu,-130,9.5
Under,Onyeka Okongwu,100,9.5
Over,P.J. Washington,-152,6.5
Under,P.J. Washington,116,6.5
Over,P.J. Washington,110,7.5
Under,P.J. Washington,-146,7.5
Over,P.J. Washington,110,7.5
Under,P.J. Washington,-140,7.5
Over,P.J. Washington,-145,6.5
Under,P.J. Washington,110,6.5
Over,P.J. Washington,-160,6.5
Under,P.J. Washington,120,6.5
Over,Paolo Banchero,-135,6.5
Under,Paolo Banchero,104,6.5
Over,Paolo Banchero,-128,6.5
Under,Paolo Banchero,-104,6.5
Over,Paolo Banchero,-130,6.5
Under,Paolo Banchero,100,6.5
Over,Paolo Banchero,-135,6.5
Under,Paolo Banchero,100,6.5
Over,Paolo Banchero,-130,6.5
Under,Paolo Banchero,100,6.5
Over,Pascal Siakam,-112,7.5
Under,Pascal Siakam,-118,7.5
Over,Pascal Siakam,-115,7.5
Under,Pascal Siakam,-115,7.5
Over,Pascal Siakam,-108,7.5
Under,Pascal Siakam,-120,7.5
Over,Pascal Siakam,-110,7.5
Under,Pascal Siakam,-118,7.5
Over,Pascal Siakam,-110,7.5
Under,Pascal Siakam,-120,7.5
Under,Quentin Grimes,-110,4.5
Over,Quentin Grimes,-120,4.5
Over,Quentin Grimes,-125,4.5
Under,Quentin Grimes,-103,4.5
Over,Quentin Grimes,-110,4.5
Under,Quentin Grimes,-118,4.5
Over,R.J. Barrett,-125,5.5
Under,R.J. Barrett,-106,5.5
Over,R.J. Barrett,-140,5.5
Under,R.J. Barrett,110,5.5
Over,R.J. Barrett,-145,5.5
Under,R.J. Barrett,105,5.5
Over,R.J. Barrett,-137,5.5
Under,R.J. Barrett,106,5.5
Over,R.J. Barrett,-145,5.5
Under,R.J. Barrett,110,5.5
Over,Rudy Gobert,100,10.5
Under,Rudy Gobert,-130,10.5
Over,Rudy Gobert,-130,9.5
Under,Rudy Gobert,-102,9.5
Under,Rudy Gobert,114,9.5
Over,Rudy Gobert,-145,9.5
Over,Rudy Gobert,110,10.5
Under,Rudy Gobert,-145,10.5
Over,Rudy Gobert,-105,10.5
Under,Rudy Gobert,-125,10.5
Under,Scottie Barnes,105,6.5
Over,Scottie Barnes,-135,6.5
Over,Scottie Barnes,-145,6.5
Under,Scottie Barnes,110,6.5
Over,Scottie Barnes,-125,6.5
Under,Scottie Barnes,-103,6.5
Over,Scottie Barnes,-130,6.5
Under,Scottie Barnes,100,6.5
Over,Stephon Castle,102,4.5
Under,Stephon Castle,-132,4.5
Over,Stephon Castle,108,4.5
Under,Stephon Castle,-144,4.5
Over,Stephon Castle,105,4.5
Under,Stephon Castle,-135,4.5
Over,Stephon Castle,105,4.5
Under,Stephon Castle,-145,4.5
Over,Tari Eason,118,8.5
Under,Tari Eason,-154,8.5
Over,Tari Eason,-136,7.5
Under,Tari Eason,102,7.5
Under,Tari Eason,110,7.5
Over,Tari Eason,-140,7.5
Over,Tari Eason,110,8.5
Under,Tari Eason,-150,8.5
Over,Tari Eason,120,8.5
Under,Tari Eason,-160,8.5
Over,Terance Mann,-103,3.5
Under,Terance Mann,-125,3.5
Under,Terance Mann,-120,3.5
Over,Terance Mann,-110,3.5
Over,Terance Mann,110,3.5
Under,Terance Mann,-145,3.5
Over,Trae Young,-161,2.5
Under,Trae Young,123,2.5
Over,Trae Young,-162,2.5
Under,Trae Young,122,2.5
Over,Trae Young,-160,2.5
Under,Trae Young,124,2.5
Over,Trae Young,130,3.5
Under,Trae Young,-175,3.5
Over,Ty Jerome,113,3.5
Under,Ty Jerome,-147,3.5
Over,Ty Jerome,-175,2.5
Under,Ty Jerome,130,2.5
Over,Tyler Herro,-143,4.5
Under,Tyler Herro,110,4.5
Over,Tyler Herro,-158,4.5
Under,Tyler Herro,118,4.5
Over,Tyler Herro,-135,4.5
Under,Tyler Herro,105,4.5
Over,Tyler Herro,-140,4.5
Under,Tyler Herro,105,4.5
Over,Tyler Herro,-152,4.5
Under,Tyler Herro,114,4.5
Over,Tyrese Haliburton,100,3.5
Under,Tyrese Haliburton,-132,3.5
Under,Tyrese Haliburton,-130,3.5
Over,Tyrese Haliburton,100,3.5
Over,Tyrese Haliburton,-105,3.5
Under,Tyrese Haliburton,-123,3.5
Over,Tyrese Haliburton,-110,3.5
Under,Tyrese Haliburton,-120,3.5
Over,Walker Kessler,-144,12.5
Under,Walker Kessler,108,12.5
Under,Walker Kessler,-130,13.5
Over,Walker Kessler,100,13.5
Over,Walker Kessler,105,13.5
